Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Label Themes,Catalog,Primary Shape,Secondary Shape,Filename,Internal ID,Unique Entry ID,category
sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit3.png,Purple,No,1600,400,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,Rib,N,TopsTexOnepieceRibNKnit3,8012,iRhLbEaS6yQiaNjYF,dresses
sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit4.png,Light blue,No,1600,400,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,Rib,N,TopsTexOnepieceRibNKnit4,8013,8ZWvagtZErYKaj4ga,dresses
sleeveless sweater dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNKnit5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNKnit5.png,Lime,No,1600,400,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,Rib,N,TopsTexOnepieceRibNKnit5,8014,oEneJxQJ72DBLYGTw,dresses
space suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSpaceWhite.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSpaceWhite.png,White,No,5000,1250,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,work,For sale,Overall,L,TopsTexOnepieceOverallLSpaceWhite,3636,5w9Kh9EHd85Mec2wh,dresses
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf0.png,Green,No,2500,625,Green,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,Overall,H,TopsTexOnepieceOverallHDwarf0,4171,QcrLWjN5SRarDQqyR,dresses
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf1.png,Red,No,2500,625,Red,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,Overall,H,TopsTexOnepieceOverallHDwarf1,8131,aNt25NWxFuydPm2sf,dresses
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf2.png,Brown,No,2500,625,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,Overall,H,TopsTexOnepieceOverallHDwarf2,8132,oQZD3BEvoMAxsa5aP,dresses
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf3.png,Blue,No,2500,625,Blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,Overall,H,TopsTexOnepieceOverallHDwarf3,8133,S769MA7SJiDTCqNey,dresses
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf4.png,Yellow,No,2500,625,Yellow,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,Overall,H,TopsTexOnepieceOverallHDwarf4,8134,Cu3DqD6hfcacWrkCj,dresses
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf5.png,Pink,No,2500,625,Pink,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,Overall,H,TopsTexOnepieceOverallHDwarf5,8135,Mvp3fy4sXkcy8Zmvi,dresses
sprite costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHDwarf6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHDwarf6.png,Mint,No,2500,625,Light blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale,For sale,Overall,H,TopsTexOnepieceOverallHDwarf6,8136,DqZs2PhSENigTECBP,dresses
star costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLStarsinger0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLStarsinger0.png,White,No,2800,700,White,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLStarsinger0,4449,PbB2vyEfeyhm2FGL7,dresses
star costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLStarsinger1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLStarsinger1.png,Black,No,2800,700,Black,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLStarsinger1,9512,BHa8qcoKp7jLd2kvX,dresses
star costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLStarsinger2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLStarsinger2.png,Red,No,2800,700,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLStarsinger2,9513,7SxwZ9yoa7km9d7Cb,dresses
star costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLStarsinger3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLStarsinger3.png,Navy blue,No,2800,700,Blue,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLStarsinger3,9514,kASsgZCtKHJtqqyYS,dresses
star costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLStarsinger4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLStarsinger4.png,Yellow,No,2800,700,Yellow,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLStarsinger4,9515,n9BxfkkEmAshZeFPe,dresses
steampunk costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSteampunk0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSteampunk0.png,Red,No,2240,560,Brown,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLSteampunk0,5825,GtMhryHbqGfmRcFgB,dresses
steampunk costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSteampunk1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSteampunk1.png,Purple,No,2240,560,Brown,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLSteampunk1,9534,EQzSaQQExxKk4FsJn,dresses
stellar jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLPsychedelic0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLPsychedelic0.png,Green,No,1600,400,Green,Orange,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,Salopette,L,TopsTexOnepieceSalopetteLPsychedelic0,5799,kFgxfBaMoWdgZFEXY,dresses
stellar jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLPsychedelic1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLPsychedelic1.png,Blue,No,1600,400,Blue,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,Salopette,L,TopsTexOnepieceSalopetteLPsychedelic1,9530,jHpBTBccqHXqxqF4R,dresses
stellar jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLPsychedelic2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLPsychedelic2.png,Dark red,No,1600,400,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,Salopette,L,TopsTexOnepieceSalopetteLPsychedelic2,9531,vNzDtamSgKT5u3e4X,dresses
stellar jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLPsychedelic3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLPsychedelic3.png,Purple,No,1600,400,Purple,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,Salopette,L,TopsTexOnepieceSalopetteLPsychedelic3,9532,PLDJQPLprXStLPmEo,dresses
stellar jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLPsychedelic4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLPsychedelic4.png,Red,No,1600,400,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,party; theatrical,For sale,Salopette,L,TopsTexOnepieceSalopetteLPsychedelic4,9533,op4sMXoYctMTMms6h,dresses
stone-egg outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNEggrock0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNEggrock0.png,None,Yes,NFS,1200,Yellow,Orange,1x1,Crafting,Obtained after collecting Stone Eggs during Bunny Day Event,1.1.0a,Active,fairy tale; party; theatrical,Not for sale,Rib,N,TopsTexOnepieceRibNEggrock0,12450,7oMiNHiEz3butFLdC,dresses
strawberry dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNStrawberry.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNStrawberry.png,Red,No,1800,450,Pink,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; party; theatrical,For sale,A-line,N,TopsTexOnepieceAlineNStrawberry,3286,pNhmMrgCyz4xZJCcr,dresses
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder0.png,Black,No,1600,400,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,A-line,L,TopsTexOnepieceAlineLBorder0,4262,k8SzeWrkb2R9Rq29k,dresses
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder1.png,Orange,No,1600,400,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,A-line,L,TopsTexOnepieceAlineLBorder1,7769,AtDKcPxpwpusE9xff,dresses
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder2.png,Blue,No,1600,400,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,A-line,L,TopsTexOnepieceAlineLBorder2,7770,8pP8iHgzvSdy57yff,dresses
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder3.png,Yellow,No,1600,400,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,A-line,L,TopsTexOnepieceAlineLBorder3,7771,xBrcRrBTEQzhxDp27,dresses
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder4.png,Red,No,1600,400,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,A-line,L,TopsTexOnepieceAlineLBorder4,7772,B3mB3hBQ3rXyzNaJr,dresses
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder5.png,Gray,No,1600,400,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,A-line,L,TopsTexOnepieceAlineLBorder5,7773,9S4ZB7MgzZmiY6yZw,dresses
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder6.png,Green,No,1600,400,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,A-line,L,TopsTexOnepieceAlineLBorder6,7774,sowdQdeEo3NcXXyi4,dresses
striped dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBorder7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBorder7.png,Pink,No,1600,400,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; comfy,For sale,A-line,L,TopsTexOnepieceAlineLBorder7,7775,7bbuxDsKzXH8RLQWp,dresses
striped halter dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNHalterneckstripe0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNHalterneckstripe0.png,Pink,No,1500,375,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; comfy; vacation,For sale,A-line,N,TopsTexOnepieceAlineNHalterneckstripe0,4290,bQnhA4LroLryGj5CT,dresses
striped halter dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNHalterneckstripe1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNHalterneckstripe1.png,Green,No,1500,375,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; comfy; vacation,For sale,A-line,N,TopsTexOnepieceAlineNHalterneckstripe1,7785,BYLxXcyq29Bip2MSj,dresses
striped halter dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNHalterneckstripe2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNHalterneckstripe2.png,Orange,No,1500,375,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; comfy; vacation,For sale,A-line,N,TopsTexOnepieceAlineNHalterneckstripe2,7786,hNu44KnmBXog8JrkC,dresses
striped halter dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNHalterneckstripe3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNHalterneckstripe3.png,Light blue,No,1500,375,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; comfy; vacation,For sale,A-line,N,TopsTexOnepieceAlineNHalterneckstripe3,7787,zyfDB5e3txdaoGB9Z,dresses
striped maxi dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNStripe0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNStripe0.png,Red,No,1400,350,Red,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; vacation,For sale,A-long,N,TopsTexOnepieceAlongNStripe0,4729,6LWBteQMkif5vtx9T,dresses
striped maxi dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNStripe1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNStripe1.png,Blue,No,1400,350,Blue,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; vacation,For sale,A-long,N,TopsTexOnepieceAlongNStripe1,7782,khh4v9EEnS8wnEr6C,dresses
striped maxi dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNStripe2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNStripe2.png,Green,No,1400,350,Green,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; vacation,For sale,A-long,N,TopsTexOnepieceAlongNStripe2,7783,KWQLF7SKgSnFc9GzE,dresses
striped maxi dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNStripe3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNStripe3.png,Orange,No,1400,350,Orange,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; vacation,For sale,A-long,N,TopsTexOnepieceAlongNStripe3,7784,S9mGKjrbgmatknCJp,dresses
stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone0.png,Black,No,2100,525,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; work,For sale,Salopette,L,TopsTexOnepieceSalopetteLAllinone0,5350,noXLfbTbxoE67D4hA,dresses
stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone1.png,Gray,No,2100,525,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; work,For sale,Salopette,L,TopsTexOnepieceSalopetteLAllinone1,9039,5FKvKz54hm723GK9B,dresses
stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone2.png,Beige,No,2100,525,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; work,For sale,Salopette,L,TopsTexOnepieceSalopetteLAllinone2,9040,s5qhiuNxY7s3BAHC7,dresses
stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone3.png,Avocado,No,2100,525,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; work,For sale,Salopette,L,TopsTexOnepieceSalopetteLAllinone3,9041,TietcQ35K3xvXYrWv,dresses
stylish jumpsuit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLAllinone4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLAllinone4.png,Pink,No,2100,525,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; work,For sale,Salopette,L,TopsTexOnepieceSalopetteLAllinone4,9042,94DmCuRGd4mFdGMyZ,dresses
suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull0.png,Black,No,2520,630,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; theatrical; work,For sale,Overall,L,TopsTexOnepieceOverallLBull0,3613,nksnAeQbzLJGgnWaf,dresses
suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull1.png,Red,No,2520,630,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; theatrical; work,For sale,Overall,L,TopsTexOnepieceOverallLBull1,9508,e4QABcKg8zWZbQZuM,dresses
suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull2.png,Blue,No,2520,630,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; theatrical; work,For sale,Overall,L,TopsTexOnepieceOverallLBull2,9509,tR83oeqzpe7Yw4Drf,dresses
suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull3.png,Green,No,2520,630,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; theatrical; work,For sale,Overall,L,TopsTexOnepieceOverallLBull3,9510,38XHCS3nmLXnthsPe,dresses
suit of lights,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBull4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBull4.png,Pink,No,2520,630,Pink,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,sporty; theatrical; work,For sale,Overall,L,TopsTexOnepieceOverallLBull4,9511,4ysGeSFH2FaZW7sPi,dresses
suit with stand-up collar,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHighcollar0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHighcollar0.png,Black,No,1800,450,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; formal; work,For sale,Overall,L,TopsTexOnepieceOverallLHighcollar0,5653,4Nq3p7TmykyKnqnBq,dresses
suit with stand-up collar,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHighcollar1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHighcollar1.png,Avocado,No,1800,450,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; formal; work,For sale,Overall,L,TopsTexOnepieceOverallLHighcollar1,7569,ag8zvhRSMjHXZg72H,dresses
suit with stand-up collar,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHighcollar2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHighcollar2.png,White,No,1800,450,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; formal; work,For sale,Overall,L,TopsTexOnepieceOverallLHighcollar2,7570,HgHRXi8dLSbjsXwYE,dresses
suit with stand-up collar,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHighcollar3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHighcollar3.png,Beige,No,1800,450,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,everyday; formal; work,For sale,Overall,L,TopsTexOnepieceOverallLHighcollar3,7571,BncnM5Ny97bTZPwYY,dresses
sunflower dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNSunflower0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNSunflower0.png,White,No,1500,375,White,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale; vacation,For sale,Balloon,N,TopsTexOnepieceBalloonNSunflower0,4432,ez9RRPbuebxXe5dcF,dresses
sunflower dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNSunflower1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNSunflower1.png,Orange,No,1500,375,Orange,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale; vacation,For sale,Balloon,N,TopsTexOnepieceBalloonNSunflower1,9428,pzCD5hEGe97653ZKB,dresses
