Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID,category
sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_1_0.png,Green,NA,NA,NA,No,No,No,NA,430,107,Green,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,No,Sewing Table,Does not play music,No lighting,For sale,FtrSewingset_Remake_1_0,1_0,3443,LiPGswqv2Xen5SwxE,miscellaneous
sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,430,107,Light blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,No,Sewing Table,Does not play music,No lighting,For sale,FtrSewingset_Remake_2_0,2_0,3443,M4Ww9yMkaMDfJED4m,miscellaneous
sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_3_0.png,Ivory,NA,NA,NA,No,No,No,NA,430,107,Yellow,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,No,Sewing Table,Does not play music,No lighting,For sale,FtrSewingset_Remake_3_0,3_0,3443,HyjGebZL6Z2W2ccgX,miscellaneous
sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_4_0.png,Pink,NA,NA,NA,No,No,No,NA,430,107,Pink,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,No,Sewing Table,Does not play music,No lighting,For sale,FtrSewingset_Remake_4_0,4_0,3443,2mwrDKj4Yckg3EY4y,miscellaneous
sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_5_0.png,Black,NA,NA,NA,No,No,No,NA,430,107,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,No,Sewing Table,Does not play music,No lighting,For sale,FtrSewingset_Remake_5_0,5_0,3443,2MENjhvZ6zAAESh2t,miscellaneous
shaved-ice maker,https://acnhcdn.com/latest/FtrIcon/FtrIcemachine_Remake_0_0.png,Green,NA,NA,NA,No,No,No,NA,1400,350,Light blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,ocean,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrIcemachine_Remake_0_0,0_0,667,vtu6jaNpNK6EjYNit,miscellaneous
shaved-ice maker,https://acnhcdn.com/latest/FtrIcon/FtrIcemachine_Remake_1_0.png,Silver,NA,NA,NA,No,No,No,NA,1400,350,Light blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,ocean,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrIcemachine_Remake_1_0,1_0,667,mLm7sFe5iRRtepMPG,miscellaneous
shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_0_0.png,White,Shell color,NA,NA,Yes,Yes,No,6,NFS,4200,White,White,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrShellLamp_Remake_0_0,0_0,3984,TrXvC2mL2HTohjKT2,miscellaneous
shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_1_0.png,Brown,Shell color,NA,NA,Yes,Yes,No,6,NFS,4200,Brown,Brown,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrShellLamp_Remake_1_0,1_0,3984,MJDvFBwqgqTL4j7Qb,miscellaneous
shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_2_0.png,Pink,Shell color,NA,NA,Yes,Yes,No,6,NFS,4200,Pink,Pink,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrShellLamp_Remake_2_0,2_0,3984,c4SAw3tkxjFevZrGP,miscellaneous
shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_3_0.png,Yellow,Shell color,NA,NA,Yes,Yes,No,6,NFS,4200,Yellow,Yellow,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrShellLamp_Remake_3_0,3_0,3984,7AW3f3YBNGRoNhd7j,miscellaneous
shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_4_0.png,Purple,Shell color,NA,NA,Yes,Yes,No,6,NFS,4200,Purple,Purple,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrShellLamp_Remake_4_0,4_0,3984,XbBmTWsGYhA49MpEq,miscellaneous
shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_5_0.png,Pearl,Shell color,NA,NA,Yes,Yes,No,6,NFS,4200,White,White,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Lamp,Does not play music,Fluorescent,Not for sale,FtrShellLamp_Remake_5_0,5_0,3984,WoG7A5jFPZT6gJcuz,miscellaneous
shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_0_0.png,White,Shell color,NA,NA,Yes,Yes,No,7,NFS,5700,White,White,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Audio,Cheap,No lighting,Not for sale,FtrShellMusic_Remake_0_0,0_0,5150,6D98fcpxBpqCYvnbY,miscellaneous
shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_1_0.png,Brown,Shell color,NA,NA,Yes,Yes,No,7,NFS,5700,Brown,Brown,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Audio,Cheap,No lighting,Not for sale,FtrShellMusic_Remake_1_0,1_0,5150,DoERDh5zqQyAbyQft,miscellaneous
shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_2_0.png,Pink,Shell color,NA,NA,Yes,Yes,No,7,NFS,5700,Pink,Pink,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Audio,Cheap,No lighting,Not for sale,FtrShellMusic_Remake_2_0,2_0,5150,DuoxEsD2dnHtbnKYX,miscellaneous
shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_3_0.png,Yellow,Shell color,NA,NA,Yes,Yes,No,7,NFS,5700,Yellow,Yellow,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Audio,Cheap,No lighting,Not for sale,FtrShellMusic_Remake_3_0,3_0,5150,AYuRYTsGrfjwQuRgY,miscellaneous
shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_4_0.png,Purple,Shell color,NA,NA,Yes,Yes,No,7,NFS,5700,Purple,Purple,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Audio,Cheap,No lighting,Not for sale,FtrShellMusic_Remake_4_0,4_0,5150,yDheuEiXvuyYZ8WXB,miscellaneous
shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_5_0.png,Pearl,Shell color,NA,NA,Yes,Yes,No,7,NFS,5700,White,White,1x1,Crafting,,1.0.0,ocean,None,shell,None,Yes,Audio,Cheap,No lighting,Not for sale,FtrShellMusic_Remake_5_0,5_0,5150,Z7mY5xkr8Yiwe8efm,miscellaneous
silver bug trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyInsectSilver.png,NA,NA,NA,NA,No,No,No,NA,NFS,425,Gray,Brown,1x1,Bug-Off,,1.0.0,expensive,None,None,None,No,Museum,Does not play music,No lighting,Not for sale,FtrTrophyInsectSilver,NA,1204,o3ay8t2xPihtRZB9k,miscellaneous
silver fish trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyFishSilver.png,NA,NA,NA,NA,No,No,No,NA,NFS,425,Gray,Brown,1x1,Fishing Tourney,,1.0.0,expensive,None,None,None,No,Museum,Does not play music,No lighting,Not for sale,FtrTrophyFishSilver,NA,1201,e9xcMKLek5GDNFT8e,miscellaneous
silver HHA trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyHhaSilver.png,NA,NA,NA,NA,No,No,No,NA,NFS,425,Gray,Brown,1x1,HHA,,1.0.0,expensive,None,None,None,No,Museum,Does not play music,No lighting,Not for sale,FtrTrophyHhaSilver,NA,7100,qMCEizQuZhTJyEmg8,miscellaneous
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,1300,325,Red,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_0_0,0_0,1845,6ThF9KvRpEi8DQYMv,miscellaneous
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,1300,325,Yellow,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_1_0,1_0,1845,8cm4nPnyRBqSx2LHu,miscellaneous
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,1300,325,Green,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_2_0,2_0,1845,ea5wukwHqNS5d4SS6,miscellaneous
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_3_0.png,Blue,NA,NA,NA,No,No,No,NA,1300,325,Light blue,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_3_0,3_0,1845,SPggGudetGpfqhZQZ,miscellaneous
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_4_0.png,Black,NA,NA,NA,No,No,No,NA,1300,325,Black,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_4_0,4_0,1845,AidhxCbjxSfThvMkD,miscellaneous
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_5_0.png,Navy blue,NA,NA,NA,No,No,No,NA,1300,325,Blue,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_5_0,5_0,1845,QgBGgXjTzqTQEwQQT,miscellaneous
simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_6_0.png,White,NA,NA,NA,No,No,No,NA,1300,325,White,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrKettle_Remake_6_0,6_0,1845,DH6M4riNCexGcMs8y,miscellaneous
snail model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKatatsumuriToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,750,Beige,Beige,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale,FtrInsectKatatsumuriToy,NA,7072,7sokY9bvEqzsQk8do,miscellaneous
snapping turtle model,https://acnhcdn.com/latest/FtrIcon/FtrFishKamitsukigameToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,15000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale,FtrFishKamitsukigameToy,NA,6964,pt4k79sHKc6vkQH9C,miscellaneous
snow globe,https://acnhcdn.com/latest/FtrIcon/FtrSnowglobe.png,NA,NA,NA,NA,No,No,No,NA,1300,325,White,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,freezing cold,None,None,Yes,Seasonal Decor,Does not play music,No lighting,For sale,FtrSnowglobe,NA,1145,R9mRJt4N8eRuFrWAb,miscellaneous
soft-shelled turtle model,https://acnhcdn.com/latest/FtrIcon/FtrFishSupponToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,11250,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale,FtrFishSupponToy,NA,7017,QRh8R2Ng78CirFKoc,miscellaneous
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_0_0.png,Corn soup,NA,NA,NA,No,No,No,NA,3300,825,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_0_0,0_0,3619,XQRKp8K4GbweLyPBf,miscellaneous
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_1_0.png,Cream stew,NA,NA,NA,No,No,No,NA,3300,825,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_1_0,1_0,3619,ESWx4iSKABLJZo7yg,miscellaneous
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_2_0.png,Curry,NA,NA,NA,No,No,No,NA,3300,825,Brown,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_2_0,2_0,3619,3C8Amw4njjHD6gBP7,miscellaneous
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_3_0.png,Minestrone,NA,NA,NA,No,No,No,NA,3300,825,Orange,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_3_0,3_0,3619,uN2r2ezxByz3csK3F,miscellaneous
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_4_0.png,Borscht,NA,NA,NA,No,No,No,NA,3300,825,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_4_0,4_0,3619,6riMmCcDYWPHdkcuf,miscellaneous
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_5_0.png,Green curry,NA,NA,NA,No,No,No,NA,3300,825,Green,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_5_0,5_0,3619,biDEeNhL5GnDyEDcv,miscellaneous
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_6_0.png,Hot-and-sour soup,NA,NA,NA,No,No,No,NA,3300,825,Orange,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_6_0,6_0,3619,MseGPwTTZGWBzYEAQ,miscellaneous
soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_7_0.png,Congee,NA,NA,NA,No,No,No,NA,3300,825,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Kitchen Things,Does not play music,No lighting,For sale,FtrSoupjar_Remake_7_0,7_0,3619,awPCfMq3opt2H7D3K,miscellaneous
spider model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKumoToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1800,Black,Yellow,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale,FtrInsectKumoToy,NA,7079,Emqtopq9uB9CE2jGF,miscellaneous
squid model,https://acnhcdn.com/latest/FtrIcon/FtrFishIkaToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1500,Beige,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale,FtrFishIkaToy,NA,6958,rMARsh77AysozogJr,miscellaneous
stack of books,https://acnhcdn.com/latest/FtrIcon/FtrBooks_Remake_0_0.png,Literature,Genre,NA,NA,Yes,Yes,No,1,NFS,725,Colorful,White,1x1,Crafting,,1.0.0,den,living room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrBooks_Remake_0_0,0_0,1759,nfxH8g2g6aAK82zXb,miscellaneous
stack of books,https://acnhcdn.com/latest/FtrIcon/FtrBooks_Remake_1_0.png,Comics,Genre,NA,NA,Yes,Yes,No,1,NFS,725,Colorful,White,1x1,Crafting,,1.0.0,den,living room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrBooks_Remake_1_0,1_0,1759,6LCXdTqKw6upEfTxg,miscellaneous
stack of books,https://acnhcdn.com/latest/FtrIcon/FtrBooks_Remake_2_0.png,Reference,Genre,NA,NA,Yes,Yes,No,1,NFS,725,Colorful,White,1x1,Crafting,,1.0.0,den,living room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrBooks_Remake_2_0,2_0,1759,DzDzr9AhLfNeZwEnL,miscellaneous
stack of books,https://acnhcdn.com/latest/FtrIcon/FtrBooks_Remake_3_0.png,Old,Genre,NA,NA,Yes,Yes,No,1,NFS,725,Beige,Yellow,1x1,Crafting,,1.0.0,den,living room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrBooks_Remake_3_0,3_0,1759,w2yxQvSwFMmDTCJbj,miscellaneous
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_0.png,NA,NA,Gardening,Covers,Yes,No,Yes,2,NFS,630,Colorful,Green,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_0,0_0,1861,Bx2dLKff8EsLDGJD2,miscellaneous
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_1.png,NA,NA,Travel,Covers,Yes,No,Yes,2,NFS,630,Colorful,Red,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_1,0_1,1861,hkdbRZWw2n4CTiZqW,miscellaneous
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_2.png,NA,NA,Fashion,Covers,Yes,No,Yes,2,NFS,630,Colorful,Gray,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_2,0_2,1861,9inJanBbxvG9HjmWL,miscellaneous
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_3.png,NA,NA,Sports,Covers,Yes,No,Yes,2,NFS,630,Colorful,Colorful,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_3,0_3,1861,vLT5S3gFS4YMjQmTC,miscellaneous
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_4.png,NA,NA,Comics,Covers,Yes,No,Yes,2,NFS,630,Colorful,Colorful,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_4,0_4,1861,nEjkQW45qqzJQEDSh,miscellaneous
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_5.png,NA,NA,Kids,Covers,Yes,No,Yes,2,NFS,630,Colorful,Pink,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_5,0_5,1861,j32nXDx6Z6Ke9peCM,miscellaneous
stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_6.png,NA,NA,Weekly news,Covers,Yes,No,Yes,2,NFS,630,Colorful,Colorful,1x1,Crafting,,1.0.0,garage,child's room,None,None,No,Study,Does not play music,No lighting,Not for sale,FtrMagagine_Remake_0_6,0_6,1861,TJ3ZSDCvjpimL2Esm,miscellaneous
stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_0_0.png,Gray,NA,NA,NA,No,No,No,NA,1400,350,Gray,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrStandmixer_Remake_0_0,0_0,4019,3fYtaGL6LWMHoXcpL,miscellaneous
stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,1400,350,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrStandmixer_Remake_1_0,1_0,4019,WFt5c3PKBxxkbiybu,miscellaneous
stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_2_0.png,Pink,NA,NA,NA,No,No,No,NA,1400,350,Pink,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrStandmixer_Remake_2_0,2_0,4019,cqgkgwPPL7Ktwci4r,miscellaneous
stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_3_0.png,Light blue,NA,NA,NA,No,No,No,NA,1400,350,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrStandmixer_Remake_3_0,3_0,4019,X2RfeK45afck2tHsP,miscellaneous
stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_4_0.png,Yellow,NA,NA,NA,No,No,No,NA,1400,350,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrStandmixer_Remake_4_0,4_0,4019,283hb2AkWpgduyxE9,miscellaneous
stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_5_0.png,Black,NA,NA,NA,No,No,No,NA,1400,350,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,Yes,Kitchen Things,Does not play music,No lighting,For sale,FtrStandmixer_Remake_5_0,5_0,4019,FNxhgtMKjQRGeZvEY,miscellaneous
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_0_0.png,Yellow,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Yellow,Yellow,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_0_0,0_0,7253,awi53fT5dS9coq24J,miscellaneous
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_1_0.png,Green,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Green,Green,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_1_0,1_0,7253,THvrGkA3HvEnu2pPo,miscellaneous
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_2_0.png,Blue,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Light blue,Light blue,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_2_0,2_0,7253,Z6FQaHcgRgTMtQMaa,miscellaneous
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_3_0.png,Purple,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Purple,Purple,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_3_0,3_0,7253,A9Ctcgrn56AWGo5rF,miscellaneous
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_4_0.png,Pink,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Pink,Pink,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_4_0,4_0,7253,8CvZoLfcKFEuv6Djz,miscellaneous
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_5_0.png,Orange,Color,NA,NA,Yes,Yes,No,3,NFS,2250,Orange,Orange,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_5_0,5_0,7253,LaZMHcqkGmWZMf4yP,miscellaneous
star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_6_0.png,White,Color,NA,NA,Yes,Yes,No,3,NFS,2250,White,White,1x1,Crafting,,1.0.0,space,fancy,stars,None,Yes,Clock,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_6_0,6_0,7253,kAM68SanGo4jJFdd6,miscellaneous
steamer-basket set,https://acnhcdn.com/latest/FtrIcon/FtrBasketsteamer.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,2400,Beige,Beige,1x1,Crafting,Spring seasonal DIY using bamboo (from bamboo trees),1.0.0,zen-style,shop,None,None,No,Kitchen Things,Does not play music,No lighting,Not for sale,FtrBasketsteamer,NA,3344,QB47a7FhZkWF8JFzZ,miscellaneous
